dialogue_id,summary,time_taken,memory_usage
3260,Person 1 and 2 are discussing travel plans. They will take the train to London and then the plane to Paris. They will leave the train at 4 o'clock and the plane at midnight.,0.4559949779510498,88.232109375
3261,"George and Joan are walking home in the cold, rainy weather.",0.3933524703979492,95.09357421875
3262,Isaac's shower keeps dripping. Person2 is not a repairman.,0.4586422061920166,119.93859375
3263,John goes to the school Theatre club every Tuesday evening. He usually stays home the rest of the week. He doesn't like the city because it is noisy and busy.,0.468894338607788,98.08826171875
3264,Jack and Rose are going out on Friday. They will meet at 7:30 and go to a movie after a western dinner. Jack will pick Rose up by car.,0.468894338607788,98.08826171875
3265,Person1 needs help turning on the washer and dryer. Person2 explains that the machines take change and how to operate them.,0.468894338607788,98.08826171875
3266,"Person 1 wants to borrow a magazine from Person 2, but Person 2 is still reading it. Person 2 offers to lend some back issues.",0.468894338607788,98.08826171875
3267,"In a cafeteria, you can save money by serving yourself.",0.4559949779510498,88.232109375
3268,"The traffic is not very heavy on this highway, but it will be the rush hour soon.",0.4559949779510498,88.232109375
3269,Lisa is cooking dinner. Cindy is upstairs.,0.468894338607788,98.08826171875
3270,"Person1 wants to burn up fat by running fast, but Person2 advises slowing down for better results.",0.4559949779510498,88.232109375
3271,"Person 1 asks about Asia area sales and if there are any other reports from the branch offices. Person 2 says they have numbers from Beijing, Hong Kong, Taipei, Singapore, and Tokyo, and are waiting on Bangkok and Kula Lumpur. Person 1 asks about trends in the various markets. Person 2 says that cultural and social influences play a part in the success of the product in different markets.",0.4559949779510498,88.232109375
3272,"The FDA regulations make it difficult to import lichee with Ma Ling Labels.#Person2#: Why not? Our cannedlichee and canned provisions have already been widely sold in various markets abroad, and the Ma Ling Label has now been accepted by most of overseas customers and importers. Is it quite impossible for you to use the Ma Ling labels as they are? #Person1#: I'd be quite willing to if I could, but we must comply with the label requirements according to our law, or we can't clear the consignment of lichee through the Customs. #Person2#: In that case, what can we do to help you? Have you any suggestions? #Person1#: Would you consider quoting us for the order with neutral cans on a C. I. F. basis for delivery in Hong Kong? Our associated company there will have the labels printed to comply with the FDA regulations. #Person2#: Do you think that's the only way out? You",1.5760396766662597,198.29990234374998
3273,Person1 invites Person2 to a tailgate party before the game. Person2 agrees and offers to bring potato salad.,0.468894338607788,98.08826171875
3274,#Person1# and #Person2# are going to the concert by bike. #Person2#'s new bike is a 10 speed mountain bike. #Person1# will fix the brakes and the saddle.The saddle height is important for leg extension and knee soreness.,1.5959114837646484,202.6736328125
3275,"The art critic from the daily chronicle doesn't think much of the max oreo exhibition. He says that the artwork is uninspiring and old fashioned. Person1 liked the exhibition. He doesn't think the artwork is uninspiring, in his opinion. Person2 prefers abstract paintings.Person2 bought calligraphy in China and thinks Chinese characters are artistic.",1.228187780380249,189.00558593749997
3276,"Low-income groups eat more junk food, which is cheaper and has more fat and oil. People don't exercise enough, especially kids.Person2 started a diet, lost 10 pounds, quit, gained it back plus 5 pounds.",0.8986654090881347,183.47984375
3277,Person 2's wife gave birth to a healthy baby girl. Person 2 is tired but getting a lot of rest. Person 1 congratulates Person 2 and offers support.,0.468894338607788,98.08826171875
3278,"Person1 doesn't like black shoes, but Person2 insists on buying them.",0.4559949779510498,88.232109375
3279,"#Person1# and #Person2# are going to the beauty parlor. They will have a foot massage, haircut, mudpack, pedicures, manicures, and maybe a thai massage.",0.4559949779510498,88.232109375
3280,Allen asks Cathy if she wants to go to the concert with him. She accepts and they agree to meet at 6:30.,0.468894338607788,98.08826171875
3281,Person2 was sick with a stomachache and is still feeling under the weather.,0.6697080898284912,92.6153515625
3282,"#Person1# introduces their company to #Person2#, who is interested in their factory's advantages. #Person1# mentions their production speed and expansion, but is unable to provide information on production costs.",0.468894338607788,98.08826171875
3283,Mark was late and he forgot.,0.6697080898284912,92.6153515625
3284,Person2 is studying at Beijing University and majoring in Civil Law. He also studied Psychology as a minor. He chose Beijing University because it is the best university in China.,0.468894338607788,98.08826171875
3285,"Lisa's daughter is expected to set the table, do the dishes, and tidy up her room.",0.468894338607788,98.08826171875
3286,"The highest bungee spot in the world is located in Mount Kikicama, South Africa, which is 216 meters high. A cable car in a scenic spot in Switzerland is 160 meters high.",0.6697080898284912,92.6153515625
3287,"Person1 needs internet fixed, Person2 will send someone to fix it in an hour.",0.6697080898284912,92.6153515625
3288,Person1 is lost and asks Person2 for directions. Person2 tells them that they are going in the wrong direction.,0.468894338607788,98.08826171875
3289,"Person1 is interested in Drawn Works and asks for supply position. Person2 has good supply for most of the articles in the catalog. Person1 provides a list of required items, specifications and quantities. Person2 will look into it and provide firm offers tomorrow. Person1 reminds Person2 that the market is competitive. Person2 quotes favorable prices. Person1 asks for prices in CIF including five percent. Person2 agrees to work them out for Person1.",0.5002864742279053,98.08853515625
3290,Lucy Green wants to book a one-way ticket to Shanghai on September 3rd. She will pay by charge card.,0.5002864742279053,98.08853515625
3291,Michael's mom wakes him up and tells him to speak only English. Michael agrees and says he will do his best.,0.5002864742279053,98.08853515625
3292,George is late for work.,0.5002864742279053,98.08853515625
3293,"The bus driver tried to avoid a boy riding his bicycle in the street, but lost control of the bus and crashed into a truck.",0.6697080898284912,92.6153515625
3294,"Chris invites Linda to his party on Saturday at 5:30 p.m. at his new flat on Church Street, Randwick. Linda accepts.",0.5002864742279053,98.08853515625
3295,"Person2 is coaching a boys' football team and has a game tomorrow at 2 pm. Person1 will come to see the game. Person2 decided to coach the team because he thought it might be a bad idea at first, but then he thought, why not?",0.5002864742279053,98.08853515625
3296,Two friends are walking to school to get fit. They discuss eating a breakfast sandwich and decide to eat a salad instead.,0.6697080898284912,92.6153515625
3297,The first computer was built in 1944 and was as large as a room. It worked very slow. Now computers are much smaller and work much faster. They can keep much information and work very fast. They have greatly changed our lives.,0.5002864742279053,98.08853515625
3298,They will talk about proposing to her.,0.5002864742279053,98.08853515625
3299,Person1 buys postcards and a green mask from Person2.Person1 wants to buy chocolate for his girlfriend's birthday.,1.5959114837646484,202.6736328125
3300,"Person1 asks if they can smoke, Person2 says no, and Person1 apologizes.",0.6697080898284912,92.6153515625
3301,Person1 is going to get her nails done. Person2 is annoyed because Person1 spends too much time at the nail salon.,0.5002864742279053,98.08853515625
3302,Li Ming is worried about a parents' meeting on Saturday because he did not do well in last exams and his father might beat him up.,0.6697080898284912,92.6153515625
3303,Zhuang Lingyu is looking for a job as a clerk typist in English. Mary Kelly is interviewing him.,0.5002864742279053,98.08853515625
3304,"Sunlin applies for a tourist guide position. He has two years of experience. If a tourist falls ill, he will call the office to send someone to meet them. If a tourist forgets a camera, he will not let the bus go back.Person2 welcomes Person1 into the company due to their practical experience.",1.5959114837646484,202.6736328125
3305,#Person1# and #Person2# are making pizza. They will have cakes for dessert.,0.5002864742279053,98.08853515625
3306,Janet Jackson is a popstar who is coming out with a new single and a diamond jewelry line.,0.5002864742279053,98.08853515625
3307,Doctor Richardson began to help aids patients after he found a simple job in a small medical lab. He never dreamed that one day he would help discover a medison that would save thousands of lives.,0.5002864742279053,98.08853515625
3308,Mark and Alice are friends who play golf. They will play together next Sunday.,0.5002864742279053,98.08853515625
3309,"Paul went to South America to improve his Spanish and teach English. He volunteered in construction, tourism, and agriculture. He found it hard to be accepted at first, but when people became more comfortable with him, they connected with each other in a meaningful way. The food was simple but there was always plenty to eat.",0.5002864742279053,98.08853515625
3310,Person 2 has a cut on the head and headaches. Person 1 is lucky to be alive. Person 2 will be fine and can go home.,0.5002864742279053,98.08853515625
3311,"Nelly invited 18 people to the party, but only 11 are coming. They will have fish with lemon sauce, ice cream made with apples from the garden and coffee afterwards. Jenny will bring her guitar. Emma bought a video about football for Emma's 21st birthday.",0.6697080898284912,92.6153515625
3312,Sam is invited to join #Person1# and friends for Indian food on Friday at 8:00 o'clock at the restaurant on main street.,0.5002864742279053,98.08853515625
3313,Person1 comes to Person2 to discuss wools. Person2 offers FOB Shanghai at USD 15.00 per kilogram. Person1 asks for CIF Hamburg price. Person2 will work out the offer this evening and Person1 will come back tomorrow at 10 AM.,0.6697080898284912,92.6153515625
3314,Person2 wants to open a chequing account.Person 2 wants to deposit $1 billion.,1.5959114837646484,202.6736328125
3315,John and Mark are going hunting in Alaska.,0.5002864742279053,98.08853515625
3316,Two people find a man who has fallen and is not breathing. They call 911 and perform CPR.,0.6697080898284912,92.6153515625
3317,Person1 wants to apply for an immigrant visa under the Family Reunification category because their son is an American citizen.,0.5002864742279053,98.08853515625
3318,"Person 1 tries to sell shirts to Person 2, but Person 2 is not interested.",0.4173776054382324,97.78845703125
3319,"#Person1# and #Person2# discuss natural resources in their countries. #Person1# is from a country with a lot of oil, natural gas, and some coal. #Person2# is from a country with some gold, but not much.#Person2#: Conservation of forests is a government policy. #Person1#: Oil industry is damaging the environment.",0.8986654090881347,183.47984375
3320,"Person1 and Person2 are going to the gym to exercise.Person2 wants to start exercising, but is unsure of what to do. Person1 suggests swimming laps in the pool.",1.5959114837646484,202.6736328125
3321,Mary won the bid for the copper Buddha statue.,0.6697080898284912,92.6153515625
3322,Person2 orders a screwdriver on the rocks and Person1 mixes and serves it.,0.4173776054382324,97.78845703125
3323,Person1 asks Person2 for directions to the peace Store. Person2 tells Person1 to go along Wort Street instead.,0.4173776054382324,97.78845703125
3324,Person 1 asks if Person 2 needs help. Person 2 wants to change 600 USD. Person 1 says they can't do that. Person 2 asks for an exception. Person 1 says no.,0.6697080898284912,92.6153515625
3325,Person1 wants to go to the financial street. Person2 takes him there. The trip takes about half an hour. Person1 is not in a hurry.,0.4173776054382324,97.78845703125
3326,"The Expo is doing well, and ads are seen everywhere in the country. It's the last world-wide horti-cultural exposition in the century, and one of the grand festivities of cross-century significance held by the China's tourism industry. There are plenty of flowers and plants from all over the world, gardening techniques are demonstrated, modern facilities displayed, academic exchanges and seminars organized, and folk performances of different nations shown almost every day.The Kunming Expo covers an area of 218 hectares, and more than 9000 flower enterprises from over 100 countries and regions are invited to participate in the Expo. It is a rare occasion to be able to appreciate so many fine species of Chinese and foreign flowers fully blooming in one park. Inland provinces and cities, Hong Kong and Macao, as well as many countries and regions in the world have an exhibition area of their own to display their unique flowers and plants. Each month there's a special day for a particular country or region, and folk performances are given. You will feel it a great pity if you missile Kunming Expo.",1.5959114837646484,202.6736328125
3327,Kate is annoyed with her boss because he never gives her a holiday. She is not in the mood to be polite to him because she has a headache.Person1 asks Person2 to keep her voice down and shows respect. Person2 apologizes for forgetting herself and asks for time off.,1.5959114837646484,202.6736328125
3328,Lucie is in the Personal Finance Department. She helps a customer with personal finance advice.,0.4173776054382324,97.78845703125
3329,Mike and Steve are going to meet for lunch at 11:30 and then go to the outdoor concert at 1 PM.#Person2# will meet #Person1# in front of the apartment at 11:30.,1.5959114837646484,202.6736328125
3330,Kathy likes traveling for pleasure but not for work or waiting for buses.,0.4173776054382324,97.78845703125
3331,Person1 doubts Person2's ability to do the job because he doesn't have a B. A. Person2 wants to prove himself and talks to Person1's boss.,0.6697080898284912,92.6153515625
3332,"Customer wants a trim with short front, long back, and a little over the ears.",0.4173776054382324,97.78845703125
3333,Person1 and Person2 are dating. They are making plans for the weekend. They will go bowling on Sunday. They will go to the seaside on the 24th.,0.4173776054382324,97.78845703125
3334,A couple looking for a personal housing loan for their first home.,0.6697080898284912,92.6153515625
3335,The person wants to know about the boat tickets to Miami on the first of September. The boat time-table is effective from the first of August till the first of November. The ship will stop at New York. The trip will take 5 days.,0.4173776054382324,97.78845703125
3336,"#Person2# has a high level of English ability, speaks Japanese, has a driver's license, and is familiar with Windows operating system.",0.4173776054382324,97.78845703125
3337,Person2 is a medical case and needs to stay in the hospital for one month. He will have to wait until two patients are discharged.,0.6697080898284912,92.6153515625
3338,Ben is going to the cinema to watch Cats and Dogs.,0.6697080898284912,92.6153515625
3339,"Mr. Philips is offered a free trial membership to a sports club, but he is not interested.Person1 declines Person2's offer and asks to be removed from their database.",1.5959114837646484,202.6736328125
3340,"Person 2 has a cold and needs medicine, an injection, water, and sleep.",0.4173776054382324,97.78845703125
3341,"Julie took the early bus to band practice, but she's upset about the uniforms made of wool.",0.4173776054382324,97.78845703125
3342,A Japanese person is looking for a gift for a Japanese family. The person is told that a pen set is a good gift. The person is told not to give a set of four pens because the word for four sounds like the word for death. The person decides to buy a single pen and pencil set.,0.4173776054382324,97.78845703125
3343,John is late to meet Shelly. Shelly tells him about a new technology that can make cars smart. The smart cars will have a computerized map display and an artificial voice. They will also have a device with read-on warning systems that will warn drivers with a long signal if they're getting too close to other cars. And they will even put on brakes if the drivers don't.I'm late because I ran out of gas.,0.8986654090881347,183.47984375
3344,Mr. Brown is a college student who wants to work in the field. He has no experience but is willing to learn. He hopes to get a job at the company and is interested in the pay and vacation.#Person1# is talking to 7 people and the company will be hiring 2 people.,1.5959114837646484,202.6736328125
3345,Person2 has a headache when copying notes from the board. Person1 suggests getting glasses.,0.4173776054382324,97.78845703125
3346,Mary is filthy rich after MicroPower bought InfoKing for seventy-five million. Dave is now president of the new InfoKing Internet division.,0.4173776054382324,97.78845703125
3347,"Person1 has a slipped disc in their lower back and needs surgery. They want to know if their worker insurance covers this. Person2 says it should be covered. Person1 wants to understand the system better.The company pays for workman's compensation and medical insurance, and the employee pays part of the premium.",0.8986654090881347,183.47984375
3348,"Person1 is back early from school because his teacher had a stomachache. Person2 is cooking for Grandma Wang, who is sick and her daughter is abroad. Person1 wants to help.",0.4532711505889892,100.45390625
3349,Sara is looking for a carpenter to build a deck in her backyard. She wants to hang out with friends and barbecue on weekends. John offers to build the deck for her. Sara wants a deck with a guardrail.Person1 will build a simple deck with cedar or redwood for Person2.,1.2779203987121581,200.06578125
3350,"Person1 asks Person2 to help move some things to their wife's car. Person2 agrees and asks which car it is. Person1 tells them it's the blue SUV in front of the Honda. Person2 asks what to take first and Person1 tells them to get the chair, but to be careful with it as it was a gift from their mother-in-law. Person2 says it's really heavy and they can't move it by themselves. Person1 offers to help and they continue moving the things. Person2 asks where they're moving to and Person1 says they're moving to Florida. Person2 is surprised because they thought they were moving next month. Person1 confirms that they're moving now because their wife found a new apartment on the internet.",0.6697080898284912,92.6153515625
3351,"Person1 bought a trivia game about the Oscars, and Person2 is excited because it has questions about foreign language films.",0.4532711505889892,100.45390625
3352,"Person 1 and Person 2 discuss physics class. Person 2 is frustrated with the class, while Person 1 is more interested in the subject.#Person1#: There is evidence! You know Edwin Hubble? He's the guy who in the early twentieth century was the first scientist to measure the drift of matter in the universe, thus advancing notions of an expanding universe. What would it be expanding from? Well, the Big Bang. . . DUH! ",1.2779203987121581,200.06578125
3353,"Emily's son Jim was admitted by San Diego University. Emily, her husband and daughter visited the city for 3 days. They visited the local hospital to see a boy suffering from cancer. Emily's husband is a good photographer and took some photos.",0.4173776054382324,97.78845703125
3354,Person 2 has a cold but is planning an end of the term party. Person 1's brother is playing guitar every morning. Person 2 wants Person 1's brother to play at the party.,0.6697080898284912,92.6153515625
3355,Person1 and Person2 talk about their hobbies. Person1 is a stamp collector and Person2 is a fisherman. They discuss their hobbies and how they spend their spare time.,0.6697080898284912,92.6153515625
3356,"Person1 wants to borrow books, but Person2 can only lend 10 at a time. Person1 is surprised by this rule change.",0.4532711505889892,100.45390625
3357,Person1 and Person2 discuss lightning strikes and safety measures.,0.6697080898284912,92.6153515625
3358,"Steven Darcy, a first-time poet, talks about his book Life and Everything in Between. He has no prior experience in writing poetry, but his mother taught him English at a young age. He finds it difficult to find the right words to fit his ideas. He is considering writing more poetry in the future.#Person2# sees their writing as a kind of writing that might inspire people, but not necessarily poetry.",0.8986654090881347,183.47984375
3359,Lily is good at English. She recommends the English school to help improve her English. Lily's father will decide whether to send her to the English school.,0.4532711505889892,100.45390625
3360,"Person2 received an invitation to join a tennis club in Sweden. Person1 encourages Person2 to join, but Person2 is hesitant because he has promised his uncle he would help him at his company.",0.4532711505889892,100.45390625
3361,Mark and Bill discuss the lease for the apartment. Mark explains the terms of the lease and Bill agrees to sign it.,0.4532711505889892,100.45390625
3362,"Person1 gives Person2 15 days of paid vacation, 5 days of paid sick leave, and excellent retirement and medical benefits.",0.4532711505889892,100.45390625
3363,Person2 wants to buy a Walkman. Person1 shows him a Kreng portable cassette player. Person2 doesn't like auto-reverse.Person 2 doesn't trust auto-reverse and wants a new unit. Person 1 shows him a good unit without auto-reverse. Person 2 likes it and buys it.,1.2779203987121581,200.06578125
3364,Person1 needs to copy a document immediately. Person2 tells Person1 that there is a copy machine in the computer lab on the first floor. The price per copy is ten cents. Person1 will go to the computer lab immediately.,0.4532711505889892,100.45390625
3365,Person2 has a fee of $235.13 to pay. They want to pay it all off today with cash.,0.6697080898284912,92.6153515625
3366,Listening carefully and showing respect to the speaker is important in an interview.,0.4532711505889892,100.45390625
3367,"Person2 likes reading, walking, swimming, hiking, and playing basketball. He spends his free time reading detective novels with a cup of tea.",0.4532711505889892,100.45390625
3368,"Person2 is worried about passing the course, but Person1 is confident that they will do better in the final.",0.6697080898284912,92.6153515625
3369,"Person1 is exhausted from a new exercise class, while Person2 thinks it's easy. Person1 challenges Person2 to a bet that they can't go one hour in the class without feeling anything.",0.4532711505889892,100.45390625
3370,Mr. Bellow has had enough gin fizz and bloody mary. He has no idea about Chinese cocktails. The waiter makes the cocktail for Mr. Bellow and hands into him. Mr. Bellow thanks the waiter and says the cocktail tastes excellent.,0.4532711505889892,100.45390625
3371,"Person2 knows Jack since they were toddlers. Jack is trustworthy and dependable, but he can be conniving at times.",0.4532711505889892,100.45390625
3372,Person1 is excited about the upcoming snow in the mountains.,0.4532711505889892,100.45390625
3373,Stephanie takes a long time to get ready for school.I have to spend a lot of time getting ready in the mornings.Person1 asks Person2 about their daily routine and how long it takes to get ready.,1.3479981136322021,275.219765625
3374,"Person2 wants to be a music teacher, not a singer.",0.4532711505889892,100.45390625
3375,"#Person1# and #Person2# order hamburger, sandwich, fries, cola, and apple pie.",0.6697080898284912,92.6153515625
3376,Office software and equipment are convenient and time-saving.,0.510092830657959,93.01197265625
3377,Mr. Emory will look over the letters before he leaves today.,0.3717221641540527,88.41419921875
3378,Person1 wants to quit because of the low salary and the difficulties they have with their colleagues. They are going to travel south to find a better job.,0.3717221641540527,88.41419921875
3379,"Person 2 is an outgoing, energetic, and honest person who values close friends and hardworking colleagues.",0.510092830657959,93.01197265625
3380,Jason Armstrong is flying economy class on flight 102 from Baiyun Airport to Shanghai.,0.510092830657959,93.01197265625
3381,A woman is looking for a perfume. The salesperson shows her several perfumes. She finally chooses a green tea perfume.,0.3717221641540527,88.41419921875
3382,"David and Vicki are haggling over the price of a necklace. David is trying to sell it for 1100 dollars, but Vicki wants to pay 800 dollars. They eventually agree on 850 dollars.",0.3717221641540527,88.41419921875
3383,Person1 needs books on hardware. Person2 shows them. Person1 borrows two books for a week.,0.3717221641540527,88.41419921875
3384,"Hamilton's Heating and cooling service is called by a customer who reports that their freezer is not working properly. The technician will visit the house and charge a minimum of $60 for the visit. If parts are needed, there will be an additional charge.",0.3717221641540527,88.41419921875
3385,Tom fell asleep in the bedroom because he ran four miles and came back dead beat.,0.510092830657959,93.01197265625
3386,"Person1 wants to settle their account, but there is a mistake on the bill.",0.3717221641540527,88.41419921875
3387,"Customer wants a haircut, shave, and sideburns trimmed. Barber charges $5.",0.3717221641540527,88.41419921875
3388,Person1 and Person2 will meet at 5 pm on Saturday to see a European movie starring John Travolta.,0.3717221641540527,88.41419921875
3389,#Person2# likes the style but it is tight in the waist. #Person1# offers a bigger size. #Person2# thinks it is too expensive.,0.3717221641540527,88.41419921875
3390,"#Person1# and #Person2# are both in pain. #Person1# has toothache and a headache, #Person2# has back trouble and a swollen ankle.",0.3717221641540527,88.41419921875
3391,"A couple's boat sank after hitting a whale, a bank robber got stuck in a revolving door, and a man got stuck in a chimney while trying to break into his house.",0.510092830657959,93.01197265625
3392,David is a football star who loves to hear the cheering when he scores a goal. He also loves teamwork and his teammates. David and his team are going to the cup final.,0.3717221641540527,88.41419921875
3393,Marge and Carl play golf together on a sunny day. They both enjoy the weather and plan to play more often.,0.3717221641540527,88.41419921875
3394,"Double the Fun is a party bus where you and up to 50 friends can hold celebrations. All buses have fridges for cold drinks, disco-quality sound, an amazing light show and comfortable leather seats. What we don't have is cooking equipment. All buses also have a bus host, whose job is to make sure all the guests get back on the bus after each stop. After each stop, guests don't spend the whole evening driving around on the bus, but are taken to 4 different clubs during the evening. At each club, they've booked special VIP entrance, which means no waiting to get in, and everyone gets a free drink.All guests must be smartly dressed, no jeans or sports shoes. Fancy-dress parties are allowed, but we need to know the time you book.",1.2779203987121581,200.06578125
3395,Mr. Dewey from the IM Company calls United Development Company to speak to Mr. Hailer. Mr. Hailer is not in at the moment. Mr. Dewey asks to leave a message.,0.510092830657959,93.01197265625
3396,Tom is going to take a business course when he leaves school. He will go back to Shanghai to practise there. Lucy thinks it's a good idea.,0.3717221641540527,88.41419921875
3397,"Tom went for a picnic with Jim and Betty. They went to National Park, had lunch near the river, and then went for a walk along the river and climbed up to the top of a hill to look at the view.Person2 and Person1 went to National Park, had afternoon tea, and drove home.",1.2779203987121581,200.06578125
3398,#Person2# likes the style but it is tight in the waist. #Person1# offers a bigger size. #Person2# likes the bigger size but it is too expensive.,0.3717221641540527,88.41419921875
3399,A person lost their keys and asked for help. A kind person helped them find the keys.,0.3717221641540527,88.41419921875
3400,Person1 was sick and missed school. Person2 offered to give Person1 the English assignments.,0.510092830657959,93.01197265625
3401,Person1 needs 4 pounds of extra lean ground beef.,0.3717221641540527,88.41419921875
3402,Anthony is getting married. The bride and groom are walking down the aisle. The bride is gorgeous.,0.3717221641540527,88.41419921875
3403,Person1 is looking for a job as an administrative assistant. Person2 is looking for a person with shorthand and typing skills. Person1 will deliver her resume to Person2.,0.510092830657959,93.01197265625
3404,Person1 checks Person2's blood pressure because Person2's coach wants them to. Person2 has no symptoms of high blood pressure.,0.510092830657959,93.01197265625
3405,"Asha's mother is homesick and misses her family in India. She goes back to visit them once a year, but when she's in India, she misses her family in the United States. Asha and her sisters are planning on traveling to India with her for a few months next year to experience the culture together.",0.5368842315673829,112.78794921875
3406,Janet Stott from a travel agency talks about visiting the UK. She gives tips on phone calls and hotels.,0.510092830657959,93.01197265625
3407,Person1 is looking for a dress for her niece's 16th birthday party. Person1's niece is looking at colleges and will probably go to school on the East Coast.Person1 and Person2 discuss the top three colleges for #Person3#. Person2 suggests taking #Person3# to visit the colleges in person.,1.2779203987121581,200.06578125
3408,Professor Jones is a well-known professor of mathematics at the City College. He has been collecting coins since he was 12 years old. He buys them from other People who collect coins. He likes showing his friends the coins he collects.,0.5368842315673829,112.78794921875
3409,"Person1 cooks for Person2, who enjoys the food. Person1 offers to make a special recipe, which Person2 enjoys.",0.5368842315673829,112.78794921875
3410,"Person1 wants Person2 to go to bed, but Person2 doesn't want to. Person1 tries to get Person2 to sleep by counting sheep, but it doesn't work. Person1 insists that Person2 goes to bed, and Person2 promises to go to sleep soon.",0.5368842315673829,112.78794921875
3411,Person1 is unhappy with new driver and wants to talk to Person2 about it.,0.510092830657959,93.01197265625
3412,Person1 and Person2 are looking for a house. They are considering using a realtor.Person1 and Person2 are looking for a house. They will check the ads in the paper and special real estate magazines. They will also drive to the homes and look at them. They want to find someone who is selling by themselves because the price will be lower.Person1 will buy a newspaper when they go to the drug store.,1.3479981136322021,275.219765625
3413,"Person1 is upset because Person2 hasn't called since they went on a break. Person2 thinks everything will be fine, but Person1 is worried that Person2 is seeing someone else.Person2 suggests that Person1 should make the first step to apologize, but Person1 refuses, feeling that he has ruined everything.",1.2779203987121581,200.06578125
3414,Person 1 has a gash on their shoulder and is bleeding. They need a tourniquet and bandages.,0.5368842315673829,112.78794921875
3415,John Sandals needs a room for 4 days in April. The price is $308 a night. He wants a nonsmoking queen room. His phone number is 626-555-1739.,0.5368842315673829,112.78794921875
3416,Dr. Hawkins gives Mr. Smith a check-up and advises him to quit smoking.,0.510092830657959,93.01197265625
3417,Person1 tells Person2 to stop running around in front of the TV and to just sit and watch. Person2 says he can't stand the bald man talking so loudly in the program. Person1 tells Person2 to stay away and to wait until he has had his fun.,0.5368842315673829,112.78794921875
3418,Elvin doesn't want any programming help. He wants all the glory for himself.,0.5368842315673829,112.78794921875
3419,"Children start school at six in most countries. In the countryside, things are more complicated. In some poor, underdeveloped areas, children's education is a problem.",0.510092830657959,93.01197265625
3420,Person 2 is charged extra for checking a third piece of luggage.#Person1#: $625. #Person2#: More than my round-trip ticket.,1.2779203987121581,200.06578125
3421,"Person1 sprained ankle, Person2 takes care of it.",0.510092830657959,93.01197265625
3422,A backpacker from America asks a man if he can have some water. The man agrees and they talk about traveling.,0.5368842315673829,112.78794921875
3423,Peter gives Ann a present and Cathy is there. Peter asks Peter to dance.,0.5368842315673829,112.78794921875
3424,Person1 asks Person2 for help finding a place to buy lunch. Person2 recommends an Italian restaurant and offers to go with Person1.,0.5368842315673829,112.78794921875
3425,"Person1 wants to learn how to drive this summer vacation. Person2 suggests looking for training schools on the Internet. Person1 finds Ideal Life School, which offers a summer program for 3,500 Yuan.Check out other schools.",1.2779203987121581,200.06578125
3426,"Person1 is trying to lose weight for a wedding. Person2 advises her to eat less high-calorie, high-salt, and high-fat foods, and to increase her protein intake.Can I lose 20 pounds in 4 weeks?",0.8986654090881347,183.47984375
3427,#Person1# and #Person2# are catching up. #Person2# invites #Person1# to lunch at 12:00. #Person1# declines.,0.5368842315673829,112.78794921875
3428,Person1 and Person2 will go to the yard sale first and then to the university flea market.,0.5368842315673829,112.78794921875
3429,"Person2 is a quick learner, honorable, hardworking, and patient. He likes to work with people who work hard and dislikes lazy people. He considers his greatest strength to be his ability to learn quickly. His weakness is speaking in public.",0.5368842315673829,112.78794921875
3430,Person1 tells Person2 that he can get a shirt at the wholesale market near the zoo for a lower price. Person2 says that he hates bargaining and doesn't want to pay more than the true price.Both agree that department stores are better than wholesale markets because of the quality guarantee.,0.8986654090881347,183.47984375
3431,Betty is employed formally. She signs the formal agreement.,0.5368842315673829,112.78794921875
3432,John is fired from his job.,0.5368842315673829,112.78794921875
3433,Person1 and Person2 compromise on getting a burger and pizza at the cafeteria.,0.510092830657959,93.01197265625
3434,Person 2 is driving too fast and Person 1 is telling them to slow down.,0.5368842315673829,112.78794921875
3435,"#Person2# has 10 years of financial industry experience, working for several companies. They have a background of solid accounting principles and are a team player with great communication and interpersonal skills. They want to work with clients and continue to grow and be challenged. They left their last position because they were not finding the work as challenging as they used to.#Person2# has a flexible work style, is able to meet deadlines, and is focused on the task at hand. They are looking for opportunity and a fair salary.What are the future trends for the industry?",2.3752938079833985,300.097265625
3436,Person1 is looking for a blush in peach rose. Person2 has two left. Person1 will take one. Person2 tells Person1 about a special promotion. Person1 is running low on facial moisturizer and toner. Person1 needs to get her mum some more Chanel. Person2 will get Person1 the 1.7 ounce bottle of Chanel cologne and wrap it up in a gift box.,0.5368842315673829,112.78794921875
3437,Person1 enjoys the folk song and dance show very much. Person2 is glad that Person1 appreciates their folk music. The show starts at 7 and is over at around 10 o'clock p. m. Person1 thinks the show is excellent and the acting was very expressive and the songs and dancing were superb. Person2 is glad that Person1 enjoyed it. Person2 likes the main character.,0.4272801780700683,83.1753125
3438,"Person1 complains about a movie, Person2 gets annoyed, Person1 complains about Person2's friend.#Person2# criticizes #Person1#'s friends, #Person1# defends them, and #Person2# leaves.",1.5835292053222656,200.06484375
3439,"Steven is preparing a martial arts show for the New Year's party. He invites Person2 to join him. Person2 has never learned martial arts, but he agrees to learn the basic movements in a month. Steven explains that they will perform a set of Chinese shadow boxing.",0.4272801780700683,83.1753125
3440,Person 2 asks Person 1 to take them to the airport. Person 1 agrees and they arrive on time. Person 2 gives Person 1 a tip.,0.510092830657959,93.01197265625
3441,"Person1 wants a raise, Person2 says it will come when the economy picks up. Person1 quits.",0.4272801780700683,83.1753125
